gene,log2FC_BaP_vs_Control,welch_p,n_bap,n_control,BH_p
Enah,0.08873762375,0.4273792508344754,4,4,0.8558004353739499
Gng4,-0.10198566025000011,0.4273903870617601,4,4,0.8558004353739499
Lrpap1,0.062093093500000016,0.42743435053892676,4,4,0.8558004353739499
Gm33610,0.062093093500000016,0.42743435053892676,4,4,0.8558004353739499
Efcab11,-0.047548550999999994,0.4274383727608838,4,4,0.8558004353739499
Arhgap9,-0.10762045475000015,0.42751436354741396,4,4,0.8558004353739499
Gm37070,-0.08887285499999997,0.4275271089269389,4,4,0.8558004353739499
Morn5,0.16278491324999989,0.4275565760685587,4,4,0.8558004353739499
Gm49323,0.06781395499999998,0.4275604912731882,4,4,0.8558004353739499
Tgm4,0.06781395499999998,0.4275604912731882,4,4,0.8558004353739499
DQ267102,-0.23490400374999965,0.4275800067611777,4,4,0.8558004353739499
Or8a1b,-0.08927742825,0.4275828885480872,4,4,0.8558004353739499
Pard3,0.144769365875,0.42762782392440607,4,4,0.8558004353739499
Gbp8,0.08179188900000023,0.4276493513769555,4,4,0.8558004353739499
Agxt2,0.039549024,0.42769939042117,4,4,0.8558004353739499
Pja2,0.06238556175000021,0.4277011872770225,4,4,0.8558004353739499
Ccser1,0.122098172,0.42770352071272955,4,4,0.8558004353739499
Stk32b,-0.03411868675,0.4277671216083318,4,4,0.855827162372692
Zfp11,-0.03761635824999998,0.4277730789597941,4,4,0.855827162372692
Nhlrc3,-0.16495735924999977,0.4278871019783394,4,4,0.8559990526702774
Dnajb3,0.16549723149999984,0.42795349904838054,4,4,0.8560756497220019
Slc13a3,-0.17909684449999963,0.4280001552255016,4,4,0.8560881978290412
Gm4462,-0.050072014499999984,0.4280464551692935,4,4,0.8560881978290412
Rps6-ps1,0.06281745550000001,0.4280620811501252,4,4,0.8560881978290412
Gypc,0.2627457942499998,0.42807220793073514,4,4,0.8560881978290412
Gm37202,-0.06741230225,0.4281554035430965,4,4,0.8561001651925075
Gm6728,-0.059355848749999884,0.4281620287160761,4,4,0.8561001651925075
Gm4899,0.1365729,0.42818865051205085,4,4,0.8561001651925075
Capza1,-0.06323555137500003,0.42819605495038904,4,4,0.8561001651925075
Crtc3,-0.04979630899999998,0.42821873905117747,4,4,0.8561001651925075
Cip2a,-0.09548478949999999,0.428299985271635,4,4,0.8561966473685029
Tnfsf18,-0.10406306650000008,0.4283232243008442,4,4,0.8561966473685029
9230116N13Rik,-0.07816177825000001,0.42845764444608797,4,4,0.8562115483983603
Gm74465,-0.10858952099999998,0.42847271091592315,4,4,0.8562115483983603
Poli,-0.08990317549999993,0.42848659476735607,4,4,0.8562115483983603
B4galnt1,0.09686616275000004,0.4285430001939182,4,4,0.8562115483983603
Cyp2d13,-0.07876451125,0.42855269499285054,4,4,0.8562115483983603
Flad1,-0.06703661974999998,0.4285618936580045,4,4,0.8562115483983603
Zscan22,0.060531705624999994,0.4285976487948347,4,4,0.8562115483983603
Ighv5-17,0.062145956625000005,0.4286180177530289,4,4,0.8562115483983603
Ivl,0.06437835775,0.42864761921360967,4,4,0.8562115483983603
Gm21769,0.12138306875000004,0.42868874693301545,4,4,0.8562115483983603
Rdh16,0.05998729062500001,0.4287029990493641,4,4,0.8562115483983603
Ehbp1,-0.12337965549999996,0.42872406218094367,4,4,0.8562115483983603
Lmbr1,0.04786747987500001,0.4287514307021531,4,4,0.8562115483983603
Zfp362,0.06558862274999999,0.4287555877514799,4,4,0.8562115483983603
Ablim2,-0.11112813637500052,0.4288351269152568,4,4,0.8562115483983603
Omg,-0.11228376949999941,0.42885798730933117,4,4,0.8562115483983603
Mup-ps6,-0.05439574350000001,0.4288585533307791,4,4,0.8562115483983603
Mup-ps8,-0.05439574350000001,0.4288585533307791,4,4,0.8562115483983603
Or8b54,-0.28461253325,0.42889274038048847,4,4,0.8562115483983603
Ctsw,-0.09492982500000002,0.42889294005665174,4,4,0.8562115483983603
Ptpmt1,0.045469468999999985,0.4289731815566452,4,4,0.8563156070976723
Cga,-0.049896672249999996,0.429039913321862,4,4,0.8563414942068626
Wnt3a,-0.26572328775,0.4290704662661244,4,4,0.8563414942068626
Fhip2b,-0.14277044525,0.4290937296837946,4,4,0.8563414942068626
Hsd3b1,0.02974555850000002,0.4291681419771815,4,4,0.8563414942068626
Pfpl,-0.05474104974999999,0.4291743188790352,4,4,0.8563414942068626
Ints14,0.08400609149999982,0.42917949693294005,4,4,0.8563414942068626
4930528G23Rik,0.0851699185,0.4292348521930286,4,4,0.8563414942068626
Serpina1a,-0.349164481125,0.4292540605563105,4,4,0.8563414942068626
Tyw1,-0.11333208350000001,0.4292720636462004,4,4,0.8563414942068626
Sec11c,-0.06770670249999997,0.4293417929136146,4,4,0.8563414942068626
Mtcl2,-0.05670169124999999,0.42937975328565225,4,4,0.8563414942068626
Mrgprb4,0.1349908405,0.4293881740954376,4,4,0.8563414942068626
Or10h28,0.052776854750000005,0.42939771797772947,4,4,0.8563414942068626
Gm9945,0.05835846299999997,0.4294022741850758,4,4,0.8563414942068626
Nrsn2,-0.19130637899999936,0.4294079097559497,4,4,0.8563414942068626
Aif1,0.06827935899999993,0.42946573239643454,4,4,0.8563468264729588
Clasp2,-0.06421236799999996,0.42946681860874614,4,4,0.8563468264729588
Mir6983,0.10108437849999996,0.4295020895064651,4,4,0.856361089231352
Slc4a1,-0.0722656972500001,0.4295612784106691,4,4,0.8563984547785156
Mir214,-0.08648568975000001,0.4295770683494675,4,4,0.8563984547785156
Gm29113,-0.05193421674999998,0.429666901839758,4,4,0.8565161338395672
Gm61245,-0.07709776850000005,0.42969234334563783,4,4,0.8565161338395672
Pdia2,-0.14362820275,0.429763765200519,4,4,0.8566024367111916
Col6a4,-0.042379488999999965,0.429804419222876,4,4,0.8566274060501218
1600002D24Rik,0.06660189062500002,0.4299004404188919,4,4,0.8567479119091471
Fes,-0.11411105650000009,0.4299408858671424,4,4,0.8567479119091471
Ampd3,0.07138676399999999,0.42995986814335674,4,4,0.8567479119091471
Il27ra,0.054772976250000216,0.42998956144784684,4,4,0.8567479119091471
Hbq1a,0.05084281774999996,0.43000553524570606,4,4,0.8567479119091471
Sema4d,0.05277577674999989,0.4301013705093358,4,4,0.8568201217141316
Fgb,-0.07138548175000001,0.4301295228942473,4,4,0.8568201217141316
Med18,-0.10439320774999994,0.43018373003896976,4,4,0.8568201217141316
Defa40,-0.04284385512499998,0.4301880812139949,4,4,0.8568201217141316
Cdhr3,0.08255819512500001,0.4302117565314555,4,4,0.8568201217141316
Csk,-0.06066524900000014,0.4302663668207177,4,4,0.8568201217141316
Plac8,-0.09594540450000055,0.43026950206485637,4,4,0.8568201217141316
Or6a2,0.08118702274999999,0.43027058393490497,4,4,0.8568201217141316
Rabl2,-0.13645560712500016,0.43029497509908204,4,4,0.8568201217141316
Gm43268,0.07524617400000003,0.4304343949341288,4,4,0.856938928462918
4930437M23Rik,0.06455757375,0.4304432792103157,4,4,0.856938928462918
Ugt2b34,-0.1323568987499999,0.4305248933242962,4,4,0.856938928462918
Gm55478,0.1281103667500001,0.4305414808697155,4,4,0.856938928462918
Sugct,0.1281103667500001,0.4305414808697155,4,4,0.856938928462918
Wars2,0.08164835975000004,0.4305461040881813,4,4,0.856938928462918
Vmn2r24,0.04882680650000001,0.43062470452240026,4,4,0.856938928462918
4732471J01Rik,-0.01454124212500002,0.4306254986100196,4,4,0.856938928462918
4930455H04Rik,-0.16465655125,0.4306433743645403,4,4,0.856938928462918
3110053B16Rik,0.12804141175000003,0.4306641462783498,4,4,0.856938928462918
Zfp125,0.12804141175000003,0.4306641462783498,4,4,0.856938928462918
Tpcn1,0.09751457625000004,0.4307203686965357,4,4,0.8569856489481494
Aplp1,0.09359741025000012,0.4307629262554925,4,4,0.8569856489481494
Dlc1,-0.04063294825000002,0.43077204162553256,4,4,0.8569856489481494
Vps13a,-0.06816838037499995,0.4308794437554146,4,4,0.8569905753503686
Gm6136,-0.04524413949999995,0.43091704120009744,4,4,0.8569905753503686
Pphln1,-0.05980906600000002,0.43092591559315735,4,4,0.8569905753503686
Lta,-0.10978993174999985,0.43097370772361887,4,4,0.8569905753503686
Mir6974,-0.10978993174999985,0.43097370772361887,4,4,0.8569905753503686
Platr11,0.033049173874999976,0.4309846047243187,4,4,0.8569905753503686
Pcbd2,-0.08009182450000008,0.4310559739285805,4,4,0.8569905753503686
Apcdd1,0.09973782450000002,0.43106035344150695,4,4,0.8569905753503686
A730081D07Rik,-0.1798593679999999,0.43107700849181496,4,4,0.8569905753503686
Foxi3,-0.10987082225,0.4310799756068709,4,4,0.8569905753503686
Gm62813,-0.05933954699999999,0.4310946235741065,4,4,0.8569905753503686
Asb10,0.07239554700000006,0.4311121816700485,4,4,0.8569905753503686
Lyve1,-0.09365190824999997,0.43119700711956943,4,4,0.8570034798548356
Katna1,-0.11726648724999977,0.43120010935297665,4,4,0.8570034798548356
Usp53,0.049186749874999935,0.43120351084002057,4,4,0.8570034798548356
Tdpoz3,0.07087134224999997,0.43125736825351485,4,4,0.8570034798548356
Gm9979,0.08148700349999999,0.4312836579245382,4,4,0.8570034798548356
Meioc,0.042845767125,0.4312875077401847,4,4,0.8570034798548356
Igkv6-14,-0.061925836250000005,0.4313450384471504,4,4,0.8570618796285498
Eps8l2,0.19879368725000002,0.43138823371799395,4,4,0.8570657305769118
Cd79b,-0.15251921125000045,0.43142268564837394,4,4,0.8570657305769118
Wdr24,0.057865412000000005,0.4314399818352533,4,4,0.8570657305769118
Rbpms,-0.0662383757499998,0.4314595410167196,4,4,0.8570657305769118
Gm52988,0.12096562575000003,0.4315480008739473,4,4,0.8571855419433209
Grhl1,-0.16931319,0.4316163873656491,4,4,0.8572257503320155
Gm3888,0.10821468900000042,0.4316361457082551,4,4,0.8572257503320155
Lat2,0.08439245075000001,0.4316526827912986,4,4,0.8572257503320155
Pin1,0.02951226837500001,0.4317795973242802,4,4,0.8573364762445425
Dpp3,-0.045538150250000076,0.4318337920561168,4,4,0.8573364762445425
Gm4242,-0.11122700999999999,0.43183695937170097,4,4,0.8573364762445425
Dync1i1,-0.14784637899999886,0.4318854448254912,4,4,0.8573364762445425
Dpy30,-0.08617298762500025,0.43189730737321264,4,4,0.8573364762445425
Gm56728,0.08951021024999997,0.4319050774377394,4,4,0.8573364762445425
Rpl22-ps1,-0.1088706637500001,0.43190548841016596,4,4,0.8573364762445425
1700121L16Rik,0.10053595575,0.43200537570654207,4,4,0.8574788661703887
Pkd1l3,0.0659209395,0.4321492257515126,4,4,0.8577084926352603
Cyp19a1,-0.07839341275,0.43221983502314376,4,4,0.8577372201180679
1700045H11Rik,-0.08474741274999986,0.4322615807607629,4,4,0.8577372201180679
Asic4,-0.22771353999999988,0.43231202656899,4,4,0.8577372201180679
Pkd2l1,0.07675846700000001,0.4323270138012698,4,4,0.8577372201180679
Gm15711,-0.07932046849999996,0.43232716176145836,4,4,0.8577372201180679
Nup188,0.08695039975000007,0.4323350762504331,4,4,0.8577372201180679
L3mbtl2,-0.10984695175000002,0.4323725311285243,4,4,0.8577372201180679
Gm60761,0.06056270699999999,0.43238900513766404,4,4,0.8577372201180679
Vmn2r111,0.035962874625,0.43241968989684215,4,4,0.8577422219290234
4930546O09Rik,-0.07810833149999999,0.43253145442244906,4,4,0.8579080414125763
C2cd4c,-0.07931266174999996,0.4325934434049082,4,4,0.8579397363042669
Gm4754,0.04728168987499992,0.4326175519138071,4,4,0.8579397363042669
Ubap1,-0.04581740699999992,0.43267457094073886,4,4,0.8579397363042669
Gm70462,-0.0931554305,0.4327542128669794,4,4,0.8579397363042669
Gm12903,-0.0931554305,0.4327542128669794,4,4,0.8579397363042669
9330159F19Rik,0.27969197050000005,0.43280214309906523,4,4,0.8579397363042669
Tbc1d25,-0.079859856,0.4328196550700058,4,4,0.8579397363042669
Arhgap40,-0.07136703824999996,0.43288639138518814,4,4,0.8579397363042669
Afg3l2,0.07016269999999998,0.4329319070840204,4,4,0.8579397363042669
Snx21,-0.08558661849999999,0.4329624080720306,4,4,0.8579397363042669
Ttc7,-0.0717493546250002,0.4329868613844589,4,4,0.8579397363042669
Gm22055,-0.056470493249999976,0.4330184008419915,4,4,0.8579397363042669
Gm12411,-0.056470493249999976,0.4330184008419915,4,4,0.8579397363042669
Apoe,-0.05347499474999973,0.43302334234014983,4,4,0.8579397363042669
Ubn1,-0.08705022875000001,0.4330282643127854,4,4,0.8579397363042669
Ppp1r2-ps7,0.07309818825000003,0.4330550303006316,4,4,0.8579397363042669
Gm61308,0.07309818825000003,0.4330550303006316,4,4,0.8579397363042669
Meox1,0.15194447000000003,0.43308133801664184,4,4,0.8579397363042669
Gm11759,-0.12658344275000033,0.43308266042624766,4,4,0.8579397363042669
Igkv4-90,0.08870043949999995,0.43322257929739033,4,4,0.8581519599677372
Tmem262,-0.08129496224999999,0.4332798673757881,4,4,0.8581519599677372
Nprl3,0.08643347437500001,0.433291365826225,4,4,0.8581519599677372
Tti2,0.07998722650000001,0.4333121011986505,4,4,0.8581519599677372
Gm37849,0.030608541000000003,0.43338690141599345,4,4,0.8581519599677372
4921504E06Rik,0.070197282125,0.4333872499573964,4,4,0.8581519599677372
Ighv2-3,-0.14814548275,0.43341956153594396,4,4,0.8581519599677372
Ighv5-5,-0.14814548275,0.43341956153594396,4,4,0.8581519599677372
Gm3617,0.04409410925000001,0.43350478909432955,4,4,0.8581519599677372
Vpreb1a,0.4688930955000001,0.43353468248877264,4,4,0.8581519599677372
Sec23a,0.08530491800000006,0.43353587970408697,4,4,0.8581519599677372
Bmp8a,-0.06037780150000002,0.433557320179278,4,4,0.8581519599677372
Zfp518a,0.10486641174999999,0.43358877911212224,4,4,0.8581519599677372
Gm7607,-0.07733187175,0.43361561081847444,4,4,0.8581519599677372
Cenpc1,-0.10113293925,0.43362812348571644,4,4,0.8581519599677372
Gm14269,-0.04233064225000002,0.4336825096383506,4,4,0.8581519599677372
Sumo1,-0.04233064225000002,0.4336825096383506,4,4,0.8581519599677372
Miip,-0.11415311775000037,0.4337211904925199,4,4,0.8581519599677372
1700008J07Rik,0.047838689125,0.43372514840370957,4,4,0.8581519599677372
B230307C23Rik,-0.053061294499999995,0.43381957227720946,4,4,0.8582830254173504
Morf4l2,0.10922596125,0.4338678304850303,4,4,0.858309119397345
Abcg2,0.11345142275,0.433905758515959,4,4,0.858309119397345
Exoc6,0.057829138625000054,0.4339173073076215,4,4,0.858309119397345
Cyb5r2,-0.13464361374999997,0.43395149853393034,4,4,0.8583210052831135
Atp5po,-0.14036972050000007,0.4340334415646894,4,4,0.8584273327030444
Lss,-0.09957956749999997,0.4340723372251736,4,4,0.8584485131512913
Cldn34b3,-0.43278353950000004,0.4341283048776733,4,4,0.8585034512924108
Gm9777,0.08649171224999999,0.43418076043752024,4,4,0.8585035469667324
Gm11494,0.08191270375,0.4341847299030923,4,4,0.8585035469667324
Psmd12,0.0735352815,0.43426791255067865,4,4,0.858595929099772
Gm5910,-0.1337995995000001,0.4342878345082082,4,4,0.858595929099772
2810013P06Rik,-0.08477167549999998,0.4343482034840481,4,4,0.858659540783472
F13b,-0.026551716999999996,0.4344212499435007,4,4,0.858748204600458
Adarb1,-0.07302134300000018,0.4346751270222612,4,4,0.8591942931327873
Or10c1,-0.05038121837499998,0.43475795988672306,4,4,0.859302253638136
Ccdc97,-0.05052304125000007,0.43479965947521465,4,4,0.8593049394358934
Gm41747,0.08193293487499999,0.4348576974820186,4,4,0.8593049394358934
Plekha6,0.06241314375000001,0.43486718422339876,4,4,0.8593049394358934
Tspyl2,-0.12679664574999994,0.434936032179088,4,4,0.8593049394358934
Gm55645,0.07475787550000002,0.43494219494515474,4,4,0.8593049394358934
H2ac6,0.07475787550000002,0.43494219494515474,4,4,0.8593049394358934
Micos10,0.11799906075,0.43497075859363177,4,4,0.8593049394358934
Gm73907,-0.08425910924999998,0.43500403871881116,4,4,0.8593049394358934
Ebf2,0.23602066725000004,0.4350132504669886,4,4,0.8593049394358934
Ano4,0.16102039374999988,0.43504889276642966,4,4,0.8593196107461172
Cep112,-0.13096053125000018,0.4351200553568161,4,4,0.8593206408247773
Gm9316,0.07402234374999997,0.43512824046270665,4,4,0.8593206408247773
E130101E03Rik,-0.05539571224999999,0.43516183781078444,4,4,0.8593206408247773
2410004I01Rik,0.07071689999999997,0.43517292503641375,4,4,0.8593206408247773
Or4f47,0.07440828624999998,0.43519049002105875,4,4,0.8593206408247773
Jtb,0.08430235287500001,0.43522023264974435,4,4,0.8593236567637351
Gm5600,-0.10492176450000001,0.4352695513359078,4,4,0.85935486863869
Tas2r105,-0.08971570024999999,0.4352924730263026,4,4,0.85935486863869
Gm7591,-0.09722242149999999,0.4353975106904979,4,4,0.8595065196778459
Ccne2,0.10667242199999999,0.43543828961296527,4,4,0.8595313078263317
Gpbp1l1,-0.04925056274999995,0.4355473364392507,4,4,0.8596121095624135
Hbb-y,-0.07245376712500001,0.4355641588877868,4,4,0.8596121095624135
Cep76,0.09710734500000007,0.4355781668729823,4,4,0.8596121095624135
Pitx2,-0.06349836274999987,0.4356340848891902,4,4,0.8596121095624135
Tcerg1l,-0.1812173407499995,0.4356692199676156,4,4,0.8596121095624135
Cdkn2d,-0.066039751125,0.43571944947727426,4,4,0.8596121095624135
Ccdc175,-0.105107758,0.4357533142283452,4,4,0.8596121095624135
Gcc1,-0.032867331999999985,0.43576336683654104,4,4,0.8596121095624135
Psmb10,-0.063470030125,0.4357720178683395,4,4,0.8596121095624135
Sohlh1,-0.06587250975,0.43578555870034197,4,4,0.8596121095624135
Ffar1,-0.05124030937500001,0.4358155865843128,4,4,0.8596121095624135
BC051019,0.0468859264999999,0.43581884974554097,4,4,0.8596121095624135
Gm35835,0.0362655595,0.4358461451228917,4,4,0.8596121095624135
Mtm1,0.07459231337500005,0.4359223675449991,4,4,0.8596145298479654
Gm7293,0.06532375737500001,0.4359510585325557,4,4,0.8596145298479654
Or9g4,-0.03778711975,0.43596233469951007,4,4,0.8596145298479654
Mir7069,-0.09254822525000006,0.43597154129681065,4,4,0.8596145298479654
Usp47,-0.09139666624999998,0.4359884962753323,4,4,0.8596145298479654
Lca5,0.06584256325,0.43601918823102837,4,4,0.8596193938868592
Nherf4,0.1320712329999999,0.4363060150238853,4,4,0.8598872235647471
4933439N14Rik,-0.10601405225000003,0.43635842073970404,4,4,0.8598872235647471
Gm64625,-0.05643338900000003,0.43644540991843783,4,4,0.8598872235647471
Tlcd2,0.11505789625000007,0.4364947558859392,4,4,0.8598872235647471
Or6p1,0.042390833499999996,0.4365117860991342,4,4,0.8598872235647471
Gm8624,0.045113108999999985,0.43656414683393074,4,4,0.8598872235647471
Galnt1,0.050265132000000046,0.436573553255687,4,4,0.8598872235647471
Clec7a,-0.13040397350000044,0.43660849645475797,4,4,0.8598872235647471
Wdr5b,0.11903809475000002,0.43661067524459063,4,4,0.8598872235647471
Tnfrsf17,0.07888696674999984,0.43661527701325326,4,4,0.8598872235647471
Pramel12,-0.11049967,0.43669608118233433,4,4,0.8598872235647471
Vmn1r124,0.056836645500000005,0.43672077928367375,4,4,0.8598872235647471
Ncoa7,-0.1203369944999999,0.4367360475980211,4,4,0.8598872235647471
Ccdc18,-0.08804645775000008,0.4368391789718668,4,4,0.8598872235647471
Gm52989,-0.045382774125,0.43684435596060495,4,4,0.8598872235647471
Gm7696,0.05156622124999999,0.4368454770425495,4,4,0.8598872235647471
Gm48344,-0.03175112775,0.4368777271392417,4,4,0.8598872235647471
Itpripl1,0.03690018474999998,0.436944345430884,4,4,0.8598872235647471
Usp21,-0.043828167749999994,0.43697187414308314,4,4,0.8598872235647471
Ppox,-0.043828167749999994,0.43697187414308314,4,4,0.8598872235647471
Gm70270,0.08306839850000003,0.43702487463915507,4,4,0.8598872235647471
Gm33887,0.08306839850000003,0.43702487463915507,4,4,0.8598872235647471
Gm46620,0.08306839850000003,0.43702487463915507,4,4,0.8598872235647471
Gm63617,-0.05790629924999999,0.43704894852884596,4,4,0.8598872235647471
