"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.89665310113499e-75,0.581751945227501,0.61,0.369,1.30685951705865e-70,"1","AC092683.1"
4.31048266165244e-75,0.561015198873142,0.593,0.357,1.445649675065e-70,"1","ADAM22"
4.79398375890555e-75,0.781561683587365,0.413,0.22,1.60780627306174e-70,"1","MAP2K1"
1.30581632272469e-74,0.723532823969468,0.577,0.357,4.37944678315406e-70,"1","HOOK3"
1.34479904985402e-74,0.959879220771011,0.373,0.192,4.51018705340043e-70,"1","UCHL1"
1.40047993713452e-74,0.540347944724241,0.63,0.408,4.69692961316177e-70,"1","ATP9B"
1.68522433534783e-74,0.881174176488198,0.493,0.286,5.65190537588956e-70,"1","BTAF1"
1.86532560130829e-74,0.711088593809618,0.467,0.269,6.25592900166774e-70,"1","WDR17"
3.62608299838575e-74,0.949690820624143,0.412,0.216,1.21611571599861e-69,"1","BMPER"
4.3444446137853e-74,0.969378447619019,0.32,0.154,1.45703983457132e-69,"1","KIAA0753"
4.69365627375165e-74,0.77834506552954,0.402,0.214,1.57415844109083e-69,"1","ATL2"
6.12091016912127e-74,0.512840742945384,0.649,0.411,2.05283085251989e-69,"1","SOBP"
6.57896229377202e-74,0.987802486357659,0.395,0.213,2.20645237408526e-69,"1","AP001347.1"
6.79800578476591e-74,0.843082697867841,0.446,0.25,2.27991518009479e-69,"1","BTBD10"
1.09480771826784e-73,0.511582160782037,0.664,0.399,3.67176612552667e-69,"1","THRB"
2.56955501245271e-73,1.19313344732022,0.292,0.136,8.6177736007639e-69,"1","SYN1"
2.67460947928329e-73,0.864908183665631,0.296,0.134,8.97010527162031e-69,"1","ILDR2"
2.76464227508427e-73,0.676659374827469,0.442,0.236,9.27205726217763e-69,"1","GRIK4"
9.8312603298941e-73,0.749351941980915,0.373,0.186,3.29720808943988e-68,"1","PRR16"
1.47818653428806e-72,0.790385158208174,0.439,0.247,4.95754199869531e-68,"1","AGAP3"
1.93504710564891e-72,0.881530419171102,0.361,0.186,6.48976098292532e-68,"1","SSX2IP"
2.00345504928342e-72,1.03036450025276,0.301,0.142,6.71918754428675e-68,"1","PGM2L1"
2.02724796003175e-72,0.60144524370924,0.545,0.324,6.79898420835448e-68,"1","ABCA5"
2.69606668215257e-72,1.15435230545183,0.271,0.121,9.0420684386033e-68,"1","ANKMY2"
2.74859627246544e-72,0.892090102747309,0.32,0.154,9.2182421785946e-68,"1","PIP5K1C"
3.40409528645893e-72,0.684046219647552,0.443,0.242,1.1416654771726e-67,"1","RUNDC3B"
3.41614314770439e-72,0.698826111035212,0.572,0.357,1.1457060888771e-67,"1","ATP2A2"
3.88888151537227e-72,0.711863329465373,0.295,0.133,1.30425308262555e-67,"1","ZBTB7C"
4.55236952229015e-72,0.862666950516936,0.332,0.162,1.52677369038567e-67,"1","IQCA1"
1.0841553993081e-71,0.9946728050884,0.281,0.125,3.63604037819951e-67,"1","ANO3"
1.21565020012812e-71,0.746601731802386,0.405,0.218,4.07704764118967e-67,"1","SLC41A2"
1.3406987555465e-71,1.27909824688943,0.258,0.114,4.49643548635186e-67,"1","PSD"
1.59906175954775e-71,0.871995021593125,0.351,0.178,5.36293332917123e-67,"1","EPB41L4B"
4.93435824466234e-71,0.77403084347922,0.366,0.187,1.65488506809486e-66,"1","TMEM241"
5.84110766508168e-71,0.522378351766352,0.742,0.497,1.95899068871509e-66,"1","AAK1"
7.61715537885408e-71,0.765916909646061,0.384,0.205,2.55464157096008e-66,"1","GNB5"
8.51113466332994e-71,0.533439932173415,0.654,0.409,2.8544643433876e-66,"1","AEBP2"
2.14284299494921e-70,0.631127156690815,0.391,0.202,7.18666683646067e-66,"1","GAP43"
2.9461462782884e-70,0.825640773341479,0.376,0.198,9.88078538812365e-66,"1","CNST"
3.03644894280873e-70,0.660510359949868,0.359,0.185,1.01836424643919e-65,"1","FGFR1OP2"
4.18943907722035e-70,0.575197963717926,0.503,0.298,1.40505407771816e-65,"1","YWHAZ"
4.60251880277617e-70,0.751251688646428,0.514,0.309,1.54359275607507e-65,"1","ESYT2"
4.6302589360415e-70,0.708327047840396,0.371,0.193,1.5528962419696e-65,"1","TUT7"
8.61744363402401e-70,0.931733214709216,0.353,0.182,2.89011824597897e-65,"1","MAP6"
1.06928434581552e-69,1.166045963076,0.361,0.193,3.58616583899609e-65,"1","RHEB"
1.39685244480123e-69,0.727849466845288,0.433,0.243,4.68476372937437e-65,"1","AC239809.3"
1.80445482674792e-69,0.66954287868193,0.389,0.207,6.05178059794718e-65,"1","TSPYL2"
3.07462695578006e-69,0.804261071012109,0.416,0.232,1.03116838842951e-64,"1","CCDC30"
3.5282578443841e-69,0.73415155467569,0.451,0.26,1.18330711584954e-64,"1","HACE1"
4.11818862275479e-69,0.957449855795104,0.36,0.188,1.3811581002995e-64,"1","AACS"
4.13319701619978e-69,0.909593450619705,0.37,0.193,1.38619161529308e-64,"1","GABRA1"
4.40266223445203e-69,0.796488391119232,0.338,0.171,1.47656486019052e-64,"1","SH3GL1"
7.73818508357507e-69,0.681042924781751,0.306,0.145,2.59523251332941e-64,"1","ERCC1"
7.9848699027148e-69,0.579044645396526,0.549,0.339,2.67796566797249e-64,"1","ZER1"
1.21036148744116e-68,0.926565920454518,0.334,0.164,4.05931035658015e-64,"1","DNAH6"
1.50347810456831e-68,0.774600674698904,0.313,0.149,5.04236486710121e-64,"1","TSHZ1"
2.1000008440071e-68,0.986142960599242,0.314,0.153,7.04298283063101e-64,"1","MRPS30-DT"
2.60152057591824e-68,0.661614078887943,0.459,0.264,8.7249797075146e-64,"1","ARHGEF9"
2.66784109423264e-68,1.11550940852346,0.252,0.111,8.94740546183741e-64,"1","GABRA3"
4.47054303419134e-68,0.718987357155379,0.45,0.26,1.49933072280709e-63,"1","NME7"
1.66132316051001e-67,1.16116868540234,0.272,0.125,5.57174561571846e-63,"1","SYNPO2"
1.68250715651671e-67,0.858651644623325,0.299,0.145,5.64279250152574e-63,"1","PTPRN"
1.85574813532705e-67,1.11120284128923,0.292,0.14,6.22380809625987e-63,"1","PACSIN1"
1.93378278566953e-67,0.714192501295141,0.428,0.241,6.48552070657846e-63,"1","CCDC6"
2.22241190928406e-67,0.836185166301538,0.392,0.214,7.45352506135688e-63,"1","FBXO16"
2.90857592879612e-67,0.649510701272478,0.429,0.241,9.75478194999642e-63,"1","MOK"
4.17957305768939e-67,0.711213882217309,0.489,0.291,1.40174521208787e-62,"1","RAD9A"
4.47372851912808e-67,0.844308020407551,0.453,0.265,1.50039907074518e-62,"1","ATL1"
5.08980475235609e-67,0.561407755420885,0.514,0.311,1.70701871784518e-62,"1","TNPO1"
5.61927700196272e-67,0.682940250008133,0.404,0.221,1.88459312091826e-62,"1","MIA3"
6.71958165427001e-67,0.624805981052333,0.484,0.288,2.25361329520908e-62,"1","MAPK14"
1.13045659489664e-66,0.573852743913787,0.418,0.232,3.79132532796433e-62,"1","KDM5B"
1.20589693016527e-66,0.613680971827565,0.438,0.234,4.04433712438829e-62,"1","CDH8"
2.31713041357741e-66,0.856543249099376,0.643,0.431,7.7711919810559e-62,"1","RGL1"
3.15499311763691e-66,0.687815662014285,0.381,0.203,1.05812159179307e-61,"1","KCNT1"
3.27003531241834e-66,0.627425014260344,0.481,0.283,1.09670444307886e-61,"1","AC007388.1"
4.56579157667451e-66,0.570832807194336,0.578,0.358,1.5312751789851e-61,"1","LRRTM3"
5.56292710091331e-66,0.673540067078491,0.276,0.125,1.86569449110431e-61,"1","ACTN2"
8.1108447698473e-66,0.541116021762202,0.574,0.367,2.72021511891139e-61,"1","NR3C1"
9.35476453677641e-66,0.916181759090415,0.348,0.182,3.13740093034407e-61,"1","BRSK2"
1.05994986519197e-65,0.621977450121212,0.715,0.5,3.55485985788083e-61,"1","ZMYND8"
1.09843467238343e-65,0.723460806802148,0.274,0.124,3.68393020423954e-61,"1","AMZ1"
1.17193544879662e-65,0.636465828677175,0.355,0.184,3.93043710817409e-61,"1","SLC39A14"
1.37198244261721e-65,1.14248061584042,0.25,0.113,4.60135471604959e-61,"1","TAGLN3"
1.68938282064885e-65,0.575705253407314,0.441,0.251,5.66585210389212e-61,"1","UHRF1BP1L"
1.80747215612572e-65,1.07184662929761,0.271,0.125,6.06190011721445e-61,"1","CCNYL1"
5.29623485320242e-65,0.88331087141976,0.348,0.183,1.77625124506703e-60,"1","PLPPR4"
6.43016568096957e-65,1.06832708521087,0.279,0.133,2.15654896608357e-60,"1","SPEF2"
6.80383337733664e-65,0.619528677052907,0.416,0.23,2.28186963809116e-60,"1","MAPK6"
9.09060640801521e-65,1.10180475826672,0.318,0.162,3.04880757712014e-60,"1","HRH1"
1.69142446230879e-64,0.590242461269529,0.545,0.344,5.67269936169121e-60,"1","KDM4B"
2.28309065794614e-64,0.841290489636602,0.477,0.284,7.65702944861977e-60,"1","GSE1"
2.51841390124269e-64,0.699001050847099,0.406,0.223,8.44625654198772e-60,"1","NEK10"
3.38904696758596e-64,0.687758971470513,0.437,0.253,1.13661857198898e-59,"1","PPIP5K1"
6.04325908268354e-64,0.638529588892292,0.494,0.303,2.02678823115041e-59,"1","OGT"
1.13970198328639e-63,0.837303488636981,0.369,0.196,3.82233251154591e-59,"1","FAM81A"
1.22664665251854e-63,0.991832668791225,0.292,0.14,4.11392754321668e-59,"1","ANKRD34C-AS1"
1.80050203038286e-63,0.64976813470332,0.466,0.279,6.03852370949803e-59,"1","DDHD1"
3.11895099903709e-63,0.798260414047268,0.292,0.141,1.04603378605706e-58,"1","CFAP44"
3.55871272753288e-63,0.555595458535237,0.563,0.359,1.19352107455998e-58,"1","PTPN4"
5.92590707683617e-63,0.923388574967852,0.308,0.156,1.98743071542931e-58,"1","TSNARE1"
1.66460006406499e-62,0.568670243519136,0.472,0.278,5.58273569486115e-58,"1","FAM49A"
3.2247188194904e-62,0.508374254449549,0.583,0.376,1.08150619768069e-57,"1","MAP2K4"
4.67981931740234e-62,1.17544603738905,0.272,0.132,1.5695178026704e-57,"1","RRAS2"
5.81745889836977e-62,0.606126940677709,0.428,0.239,1.95105936533525e-57,"1","KLHL29"
7.81410243433307e-62,0.916421015842508,0.315,0.163,2.62069367442662e-57,"1","NOVA2"
9.60205680864851e-62,0.7765165751069,0.299,0.147,3.22033781248454e-57,"1","ASPHD1"
2.48861160742047e-61,1.02678424907721,0.311,0.162,8.34630560896676e-57,"1","LRRC6"
2.9958996759516e-61,0.678066138641112,0.439,0.255,1.00476483332065e-56,"1","C11orf80"
3.38198818989408e-61,0.839114784669635,0.352,0.188,1.13425119912668e-56,"1","KCNC1"
4.37653040360458e-61,0.756569887569871,0.351,0.187,1.4678007667609e-56,"1","TMX3"
5.4666531124423e-61,0.611816602815018,0.448,0.259,1.8334061208509e-56,"1","WNK2"
6.95930945148717e-61,0.925271763880963,0.279,0.135,2.33401320383977e-56,"1","IFRD1"
7.4880559966217e-61,0.749696390369279,0.266,0.12,2.51134422014698e-56,"1","AC073365.1"
9.57694906689943e-61,0.579195352733532,0.522,0.323,3.21191717805673e-56,"1","EPB41L1"
2.019636411026e-60,1.01213988570759,0.269,0.129,6.773456595299e-56,"1","YPEL1"
4.18201625580564e-60,0.767501947531573,0.342,0.181,1.4025646118721e-55,"1","DOK5"
1.01538616540592e-59,0.535022059333064,0.418,0.241,3.40540212153837e-55,"1","MYSM1"
1.03977182721026e-59,0.70738971144619,0.398,0.226,3.48718675409778e-55,"1","LINC02210-CRHR1"
1.1238250439524e-59,0.63174466946635,0.437,0.251,3.76908443240755e-55,"1","PAK5"
1.71695764067467e-59,0.812432454713619,0.372,0.209,5.75833253529472e-55,"1","IRAK1BP1"
2.73027320367958e-59,0.540390011974101,0.382,0.21,9.15679027050057e-55,"1","FEZ2"
3.6785298819697e-59,0.542831973673355,0.621,0.422,1.233705351815e-54,"1","ZNF91"
3.95416748496606e-59,0.823987240157925,0.309,0.158,1.32614869110792e-54,"1","GUCY1B1"
4.0684787542664e-59,0.594237883405359,0.329,0.17,1.36448640460586e-54,"1","MOB1B"
1.03357523170131e-58,0.8922079704154,0.267,0.13,3.46640461207985e-54,"1","SLC16A10"
1.71588619634802e-58,0.904473359059655,0.258,0.123,5.75473912531198e-54,"1","SLC12A5"
1.78513389118954e-58,0.563198296484241,0.427,0.25,5.98698204427149e-54,"1","FSD1L"
1.89985680688267e-58,0.706649184219419,0.283,0.139,6.3717397589231e-54,"1","EPHB6"
2.59983246342117e-58,1.1926275453799,0.261,0.128,8.71931811582193e-54,"1","GDAP1L1"
4.22794819569047e-58,0.708578919926864,0.305,0.156,1.41796926587067e-53,"1","NPHP4"
4.39877094241116e-58,0.733092403956224,0.347,0.189,1.47525979866585e-53,"1","DKK3"
6.75045355924639e-57,0.67944177762749,0.325,0.171,2.26396711470005e-52,"1","PALM"
9.08701002298702e-57,0.53980312688815,0.445,0.264,3.04760142150939e-52,"1","MACO1"
1.33807558161103e-56,0.672642949909712,0.382,0.217,4.48763788560707e-52,"1","ARMC2"
1.90438562861646e-56,0.680155438522158,0.251,0.117,6.38692852125388e-52,"1","TMEM64"
2.27255383516485e-56,0.892905071318158,0.286,0.141,7.62169105237587e-52,"1","AC019211.1"
5.13082412546558e-56,0.592546292993818,0.439,0.263,1.72077579519865e-51,"1","PSIP1"
5.94668754672045e-56,0.618074875894219,0.362,0.194,1.9944000694191e-51,"1","STXBP5-AS1"
8.32883127504043e-56,0.508965101036144,0.295,0.149,2.79332343302306e-51,"1","SKIL"
1.88515306615426e-55,0.639196678605974,0.403,0.233,6.32242635326816e-51,"1","SAMD8"
2.80842274848482e-55,0.607764352592027,0.372,0.211,9.41888821386838e-51,"1","MBTPS1"
3.37079867419368e-55,0.731394658171201,0.35,0.197,1.13049845935108e-50,"1","TCAF1"
5.99361621418109e-55,0.733217423684708,0.413,0.247,2.01013900591205e-50,"1","ANO5"
9.25935349584883e-55,1.05720659530021,0.305,0.162,3.10540197543778e-50,"1","SLC6A17"
1.11387294382463e-54,0.508602119088793,0.526,0.321,3.73570707899904e-50,"1","MAGI3"
1.87132062306055e-54,0.697982452241455,0.401,0.231,6.27603510562048e-50,"1","BICDL1"
1.93526637216611e-54,0.551329092827271,0.429,0.255,6.49049635897071e-50,"1","SIMC1"
2.35371313231632e-54,0.680261701765051,0.41,0.243,7.89388310316246e-50,"1","TRANK1"
2.57112930983159e-54,0.623442741778139,0.38,0.213,8.62305347931318e-50,"1","ELMOD1"
3.53814919293606e-54,0.786436954825387,0.414,0.25,1.1866244763269e-49,"1","POM121C"
4.03401899909231e-54,0.673546090291668,0.354,0.196,1.35292929191558e-49,"1","SNX10"
7.05078141148436e-54,0.604545775819314,0.635,0.411,2.36469106978362e-49,"1","EXT1"
1.56096817885015e-53,0.623179283651496,0.303,0.157,5.23517507822763e-49,"1","GLCE"
3.6468158147485e-53,0.653049874381918,0.33,0.181,1.22306908795035e-48,"1","ZC3H8"
4.79783806340677e-53,0.560174839954383,0.48,0.303,1.60909892970536e-48,"1","TRAF3"
1.16115367479946e-52,0.669622446387533,0.27,0.135,3.89427719454242e-48,"1","E2F3"
3.04036181075e-52,0.580046567823172,0.436,0.264,1.01967654408933e-47,"1","CENPC"
3.21859664945266e-52,0.678124924475689,0.297,0.156,1.07945294429343e-47,"1","SLC7A14"
3.62076025766996e-52,0.652501658618504,0.354,0.198,1.21433057521735e-47,"1","ABCB9"
6.88179192016753e-52,0.62247987351648,0.342,0.192,2.30801537418579e-47,"1","CPT1C"
1.28303461759348e-51,0.828930277744332,0.297,0.159,4.30304150048503e-47,"1","STAMBPL1"
1.91715966227246e-51,0.538415718953672,0.42,0.251,6.42977007532938e-47,"1","RILPL1"
3.84865025478135e-51,0.894003728100935,0.256,0.128,1.29076032244857e-46,"1","TOLLIP"
5.04723728930783e-51,0.88949794765342,0.266,0.137,1.69274244208806e-46,"1","SLC7A5"
8.96922659736696e-51,0.592759539504452,0.429,0.266,3.00809921622493e-46,"1","TRERF1"
9.91288534500736e-51,0.6536102218327,0.386,0.225,3.32458348700857e-46,"1","ICA1"
2.60007849209738e-50,0.776959410119885,0.271,0.14,8.72014324679619e-46,"1","AP1M1"
3.0164175381524e-50,0.740977020149723,0.331,0.187,1.01164611394555e-45,"1","MINDY3"
3.83013279571508e-50,0.546151350698871,0.472,0.304,1.28454993702692e-45,"1","DYNC2H1"
5.80061002983572e-50,0.637914859802831,0.306,0.165,1.9454085918063e-45,"1","GRK5"
6.89508016475517e-50,0.558488814056382,0.421,0.254,2.31247198565559e-45,"1","UBE2O"
7.9735003913974e-50,0.674216821792708,0.366,0.211,2.67415256126686e-45,"1","LHFPL4"
1.68654363464876e-49,0.50827085209684,0.422,0.261,5.65633004188502e-45,"1","SESN1"
2.14808521046155e-49,0.535310373708179,0.46,0.29,7.20424817884595e-45,"1","RAI1"
1.80412782704211e-48,0.651971775051089,0.284,0.148,6.05068390633384e-44,"1","VSTM2A"
2.03730792851217e-48,0.563655215863507,0.382,0.228,6.83272333064412e-44,"1","HPRT1"
2.2884940233337e-48,0.602601013475842,0.311,0.17,7.67515125545655e-44,"1","DTWD1"
2.81239047836569e-48,0.810019486453593,0.283,0.151,9.43219518634284e-44,"1","RNF175"
6.47589098332368e-48,0.565104166348793,0.352,0.201,2.17188431798709e-43,"1","SUSD4"
7.51629855757893e-48,0.608295196854312,0.54,0.365,2.52081621024082e-43,"1","NUMB"
8.91260025470192e-48,0.81512308186546,0.301,0.166,2.98910787342193e-43,"1","PDK3"
1.48701608467232e-47,0.780457825630237,0.266,0.138,4.98715454477402e-43,"1","CFAP36"
3.82455692148687e-47,0.586810812617397,0.321,0.179,1.28267990032827e-42,"1","TMBIM6"
4.05113983457608e-47,0.573392692322741,0.38,0.23,1.35867127772012e-42,"1","ATF2"
4.10103636344574e-47,0.735967359802242,0.281,0.15,1.37540557557243e-42,"1","DSTN"
6.91114818704449e-47,0.626394445057225,0.293,0.158,2.31786087897098e-42,"1","IFT122"
9.47880039695099e-47,0.615398604852541,0.277,0.147,3.17900007712942e-42,"1","HS6ST1"
2.26366840599228e-46,0.707318467588638,0.274,0.144,7.59189110001691e-42,"1","SPATA6L"
3.09400008695576e-46,0.552541909838422,0.271,0.141,1.03766574916322e-41,"1","PDIA6"
3.77290358694544e-46,0.600321216879897,0.296,0.161,1.26535640498976e-41,"1","MRAS"
1.14965973295013e-45,0.781478567841006,0.392,0.246,3.85572881236815e-41,"1","POM121"
1.18242706276978e-45,0.582250147345473,0.361,0.214,3.96562388311728e-41,"1","NELFA"
1.25001513478511e-45,0.632587567948936,0.343,0.2,4.19230075904229e-41,"1","CRMP1"
1.66597177933706e-45,0.775305566079701,0.304,0.17,5.58733615354065e-41,"1","TMEM130"
1.87150392014502e-45,0.574538143259999,0.361,0.212,6.27664984738235e-41,"1","GFPT1"
2.18854043698478e-45,0.559834854634845,0.308,0.168,7.33992691755954e-41,"1","RHBDL3"
3.07253360407832e-45,0.723943238301146,0.255,0.133,1.03046632013579e-40,"1","RAD18"
6.28557574731423e-45,0.519966324137106,0.289,0.156,2.10805639413425e-40,"1","INTS1"
6.3526892585037e-45,0.784550890359225,0.285,0.156,2.13056492351697e-40,"1","LONRF1"
1.38851046321949e-44,0.773162696904708,0.278,0.152,4.65678639154554e-40,"1","ZNF519"
1.51446822984503e-44,0.71324187787699,0.255,0.134,5.07922354925428e-40,"1","AXIN1"
1.79155432830454e-44,0.807729581652352,0.317,0.182,6.00851490626777e-40,"1","NME5"
1.80881327952605e-44,0.545945114522399,0.404,0.251,6.06639797687448e-40,"1","GOLGA8B"
6.59571992129452e-44,0.797073362742761,0.263,0.141,2.21207254720376e-39,"1","SYNGAP1"
9.28148234493075e-44,0.791616281854904,0.278,0.152,3.11282354884287e-39,"1","PPFIA3"
9.35824262938264e-44,0.680470083361885,0.326,0.19,3.13856741304235e-39,"1","PRKAA2"
1.52513264651743e-43,0.561517031570679,0.311,0.176,5.11498986989016e-39,"1","COLQ"
1.81119705017318e-43,0.528352206425656,0.257,0.134,6.07439266687082e-39,"1","SSBP4"
1.9202626721143e-43,0.63588339166263,0.348,0.207,6.44017694973694e-39,"1","HIC2"
2.62425949407112e-43,0.653436844613317,0.259,0.137,8.80124149121571e-39,"1","RAP2A"
2.63146491156557e-43,0.662121924512152,0.333,0.196,8.82540702040862e-39,"1","ELP1"
2.69919415761589e-43,0.712468082339953,0.303,0.172,9.05255736581218e-39,"1","AC104806.2"
4.65815917608669e-43,0.574905419225383,0.259,0.134,1.56225342447595e-38,"1","TRPC5"
5.28399799748042e-43,0.544973385636297,0.439,0.284,1.77214724839498e-38,"1","FAM66D"
5.79243784807743e-43,0.613309141198099,0.359,0.215,1.94266780548821e-38,"1","SNX25"
7.34919025148332e-43,0.758955200012538,0.278,0.152,2.46477142654248e-38,"1","BHLHE40-AS1"
3.41322109979595e-42,0.518340211168819,0.372,0.228,1.14472609244957e-37,"1","TRAK2"
4.44045166234708e-42,0.588839083023323,0.341,0.201,1.48923867851796e-37,"1","LRRN2"
1.27116381123422e-41,0.563790182332377,0.379,0.232,4.26322919011732e-37,"1","SCAMP5"
1.29843457409734e-41,0.573177884335099,0.452,0.293,4.35468987460764e-37,"1","SPRED2"
1.77272099323344e-41,0.692120848045342,0.261,0.141,5.94535166710632e-37,"1","CHD3"
1.90273631150085e-41,0.677894869903424,0.32,0.189,6.38139704151155e-37,"1","NPIPB4"
2.39448879235652e-41,0.89376246687483,0.289,0.165,8.0306365118053e-37,"1","KIF5A"
3.63964703668592e-41,0.653930493831313,0.286,0.16,1.22066482316372e-36,"1","PLPPR5"
4.10100644352293e-41,0.602749976704459,0.35,0.211,1.37539554102872e-36,"1","MAST1"
8.39006775698961e-41,0.673468066527197,0.278,0.157,2.81386092433918e-36,"1","ABCC8"
1.39240467938299e-40,0.617962858716709,0.279,0.157,4.66984681371466e-36,"1","CLK4"
1.89601906232698e-40,0.627335037312074,0.37,0.229,6.35886873123224e-36,"1","GSPT1"
2.6860986065449e-40,0.702573855845678,0.285,0.163,9.00863750663028e-36,"1","RAB6B"
5.67971012370128e-40,0.59146599517051,0.392,0.245,1.90486118128693e-35,"1","NEXMIF"
7.31085207294419e-40,0.746095397052156,0.267,0.148,2.45191356822402e-35,"1","DLG4"
8.87657158225925e-40,0.542881122147313,0.368,0.226,2.97702457725811e-35,"1","REEP1"
3.20456004357844e-39,0.622903281903823,0.31,0.181,1.07474534741534e-34,"1","SLK"
5.85740408069743e-39,0.612203184984462,0.304,0.178,1.9644561805843e-34,"1","CDC25B"
8.0449470786983e-39,0.593031314500037,0.323,0.194,2.69811435125383e-34,"1","TRAF3IP1"
1.3252558592848e-38,0.561522910837779,0.268,0.148,4.44464310086935e-34,"1","STX6"
1.45238477931823e-38,0.605727746655055,0.415,0.27,4.87100807287748e-34,"1","TTC19"
